icd_code,icd_version,long_title
S72034A,10,"Nondisplaced midcervical fracture of right femur, initial encounter for closed fracture"
S72034B,10,"Nondisplaced midcervical fracture of right femur, initial encounter for open fracture type I or II"
S72034C,10,"Nondisplaced midcervical fracture of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72034D,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for closed fracture with routine healing"
S72034E,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type I or II with routine healing"
S72034F,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72034G,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for closed fracture with delayed healing"
S72034H,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type I or II with delayed healing"
S72034J,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72034K,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for closed fracture with nonunion"
S72034M,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type I or II with nonunion"
S72034N,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72034P,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for closed fracture with malunion"
S72034Q,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type I or II with malunion"
S72034R,10,"Nondisplaced midcervical fracture of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72034S,10,"Nondisplaced midcervical fracture of right femur, sequela"
S72035,10,Nondisplaced midcervical fracture of left femur
S72035A,10,"Nondisplaced midcervical fracture of left femur, initial encounter for closed fracture"
S72035B,10,"Nondisplaced midcervical fracture of left femur, initial encounter for open fracture type I or II"
S72035C,10,"Nondisplaced midcervical fracture of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72035D,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for closed fracture with routine healing"
S72035E,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type I or II with routine healing"
S72035F,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72035G,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for closed fracture with delayed healing"
S72035H,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type I or II with delayed healing"
S72035J,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72035K,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for closed fracture with nonunion"
S72035M,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type I or II with nonunion"
S72035N,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72035P,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for closed fracture with malunion"
S72035Q,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type I or II with malunion"
S72035R,10,"Nondisplaced midcervical fracture of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72035S,10,"Nondisplaced midcervical fracture of left femur, sequela"
S72036,10,Nondisplaced midcervical fracture of unspecified femur
S72036A,10,"Nondisplaced midcervical fracture of unspecified femur, initial encounter for closed fracture"
S72036B,10,"Nondisplaced midcervical fracture of unspecified femur, initial encounter for open fracture type I or II"
S72036C,10,"Nondisplaced midcervical fracture of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72036D,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for closed fracture with routine healing"
S72036E,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type I or II with routine healing"
S72036F,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72036G,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for closed fracture with delayed healing"
S72036H,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing"
S72036J,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72036K,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for closed fracture with nonunion"
S72036M,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
S72036N,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72036P,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for closed fracture with malunion"
S72036Q,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
S72036R,10,"Nondisplaced midcervical fracture of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72036S,10,"Nondisplaced midcervical fracture of unspecified femur, sequela"
S7204,10,Fracture of base of neck of femur
S72041,10,Displaced fracture of base of neck of right femur
S72041A,10,"Displaced fracture of base of neck of right femur, initial encounter for closed fracture"
S72041B,10,"Displaced fracture of base of neck of right femur, initial encounter for open fracture type I or II"
S72041C,10,"Displaced fracture of base of neck of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72041D,10,"Displaced fracture of base of neck of right femur, subsequent encounter for closed fracture with routine healing"
S72041E,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with routine healing"
S72041F,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72041G,10,"Displaced fracture of base of neck of right femur, subsequent encounter for closed fracture with delayed healing"
S72041H,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing"
S72041J,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72041K,10,"Displaced fracture of base of neck of right femur, subsequent encounter for closed fracture with nonunion"
S72041M,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with nonunion"
S72041N,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72041P,10,"Displaced fracture of base of neck of right femur, subsequent encounter for closed fracture with malunion"
S72041Q,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with malunion"
S72041R,10,"Displaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72041S,10,"Displaced fracture of base of neck of right femur, sequela"
S72042,10,Displaced fracture of base of neck of left femur
S72042A,10,"Displaced fracture of base of neck of left femur, initial encounter for closed fracture"
S72042B,10,"Displaced fracture of base of neck of left femur, initial encounter for open fracture type I or II"
S72042C,10,"Displaced fracture of base of neck of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72042D,10,"Displaced fracture of base of neck of left femur, subsequent encounter for closed fracture with routine healing"
S72042E,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with routine healing"
S72042F,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72042G,10,"Displaced fracture of base of neck of left femur, subsequent encounter for closed fracture with delayed healing"
S72042H,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with delayed healing"
S72042J,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72042K,10,"Displaced fracture of base of neck of left femur, subsequent encounter for closed fracture with nonunion"
S72042M,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with nonunion"
S72042N,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72042P,10,"Displaced fracture of base of neck of left femur, subsequent encounter for closed fracture with malunion"
S72042Q,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with malunion"
S72042R,10,"Displaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72042S,10,"Displaced fracture of base of neck of left femur, sequela"
S72043,10,Displaced fracture of base of neck of unspecified femur
S72043A,10,"Displaced fracture of base of neck of unspecified femur, initial encounter for closed fracture"
S72043B,10,"Displaced fracture of base of neck of unspecified femur, initial encounter for open fracture type I or II"
S72043C,10,"Displaced fracture of base of neck of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72043D,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with routine healing"
S72043E,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with routine healing"
S72043F,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72043G,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with delayed healing"
S72043H,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing"
S72043J,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72043K,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with nonunion"
S72043M,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
S72043N,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72043P,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with malunion"
S72043Q,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
S72043R,10,"Displaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72043S,10,"Displaced fracture of base of neck of unspecified femur, sequela"
S72044,10,Nondisplaced fracture of base of neck of right femur
S72044A,10,"Nondisplaced fracture of base of neck of right femur, initial encounter for closed fracture"
S72044B,10,"Nondisplaced fracture of base of neck of right femur, initial encounter for open fracture type I or II"
S72044C,10,"Nondisplaced fracture of base of neck of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72044D,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with routine healing"
S72044E,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with routine healing"
S72044F,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72044G,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with delayed healing"
S72044H,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with delayed healing"
S72044J,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72044K,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with nonunion"
S72044M,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with nonunion"
S72044N,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72044P,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for closed fracture with malunion"
S72044Q,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type I or II with malunion"
S72044R,10,"Nondisplaced fracture of base of neck of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72044S,10,"Nondisplaced fracture of base of neck of right femur, sequela"
S72045,10,Nondisplaced fracture of base of neck of left femur
S72045A,10,"Nondisplaced fracture of base of neck of left femur, initial encounter for closed fracture"
S72045B,10,"Nondisplaced fracture of base of neck of left femur, initial encounter for open fracture type I or II"
S72045C,10,"Nondisplaced fracture of base of neck of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72045D,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with routine healing"
S72045E,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with routine healing"
S72045F,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72045G,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with delayed healing"
S72045H,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with delayed healing"
S72045J,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72045K,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with nonunion"
S72045M,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with nonunion"
S72045N,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72045P,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for closed fracture with malunion"
S72045Q,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type I or II with malunion"
S72045R,10,"Nondisplaced fracture of base of neck of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72045S,10,"Nondisplaced fracture of base of neck of left femur, sequela"
S72046,10,Nondisplaced fracture of base of neck of unspecified femur
S72046A,10,"Nondisplaced fracture of base of neck of unspecified femur, initial encounter for closed fracture"
S72046B,10,"Nondisplaced fracture of base of neck of unspecified femur, initial encounter for open fracture type I or II"
S72046C,10,"Nondisplaced fracture of base of neck of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72046D,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with routine healing"
S72046E,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with routine healing"
S72046F,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72046G,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with delayed healing"
S72046H,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing"
S72046J,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72046K,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with nonunion"
S72046M,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
S72046N,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72046P,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with malunion"
S72046Q,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
S72046R,10,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72046S,10,"Nondisplaced fracture of base of neck of unspecified femur, sequela"
S7205,10,Unspecified fracture of head of femur
S72051,10,Unspecified fracture of head of right femur
S72051A,10,"Unspecified fracture of head of right femur, initial encounter for closed fracture"
S72051B,10,"Unspecified fracture of head of right femur, initial encounter for open fracture type I or II"
S72051C,10,"Unspecified fracture of head of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72051D,10,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with routine healing"
S72051E,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with routine healing"
S72051F,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72051G,10,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with delayed healing"
S72051H,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with delayed healing"
S72051J,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72051K,10,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with nonunion"
S72051M,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with nonunion"
S72051N,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72051P,10,"Unspecified fracture of head of right femur, subsequent encounter for closed fracture with malunion"
S72051Q,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type I or II with malunion"
S72051R,10,"Unspecified fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72051S,10,"Unspecified fracture of head of right femur, sequela"
S72052,10,Unspecified fracture of head of left femur
S72052A,10,"Unspecified fracture of head of left femur, initial encounter for closed fracture"
S72052B,10,"Unspecified fracture of head of left femur, initial encounter for open fracture type I or II"
S72052C,10,"Unspecified fracture of head of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72052D,10,"Unspecified fracture of head of left femur, subsequent encounter for closed fracture with routine healing"
S72052E,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type I or II with routine healing"
S72052F,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72052G,10,"Unspecified fracture of head of left femur, subsequent encounter for closed fracture with delayed healing"
S72052H,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type I or II with delayed healing"
S72052J,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72052K,10,"Unspecified fracture of head of left femur, subsequent encounter for closed fracture with nonunion"
S72052M,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type I or II with nonunion"
S72052N,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72052P,10,"Unspecified fracture of head of left femur, subsequent encounter for closed fracture with malunion"
S72052Q,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type I or II with malunion"
S72052R,10,"Unspecified fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72052S,10,"Unspecified fracture of head of left femur, sequela"
S72059,10,Unspecified fracture of head of unspecified femur
S72059A,10,"Unspecified fracture of head of unspecified femur, initial encounter for closed fracture"
S72059B,10,"Unspecified fracture of head of unspecified femur, initial encounter for open fracture type I or II"
S72059C,10,"Unspecified fracture of head of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72059D,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for closed fracture with routine healing"
S72059E,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with routine healing"
S72059F,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72059G,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for closed fracture with delayed healing"
S72059H,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing"
S72059J,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72059K,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for closed fracture with nonunion"
S72059M,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
S72059N,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72059P,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for closed fracture with malunion"
S72059Q,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
S72059R,10,"Unspecified fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72059S,10,"Unspecified fracture of head of unspecified femur, sequela"
S7206,10,Articular fracture of head of femur
S72061,10,Displaced articular fracture of head of right femur
S72061A,10,"Displaced articular fracture of head of right femur, initial encounter for closed fracture"
S72061B,10,"Displaced articular fracture of head of right femur, initial encounter for open fracture type I or II"
S72061C,10,"Displaced articular fracture of head of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72061D,10,"Displaced articular fracture of head of right femur, subsequent encounter for closed fracture with routine healing"
S72061E,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with routine healing"
S72061F,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72061G,10,"Displaced articular fracture of head of right femur, subsequent encounter for closed fracture with delayed healing"
S72061H,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with delayed healing"
S72061J,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72061K,10,"Displaced articular fracture of head of right femur, subsequent encounter for closed fracture with nonunion"
S72061M,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with nonunion"
S72061N,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72061P,10,"Displaced articular fracture of head of right femur, subsequent encounter for closed fracture with malunion"
S72061Q,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with malunion"
S72061R,10,"Displaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72061S,10,"Displaced articular fracture of head of right femur, sequela"
S72062,10,Displaced articular fracture of head of left femur
S72062A,10,"Displaced articular fracture of head of left femur, initial encounter for closed fracture"
S72062B,10,"Displaced articular fracture of head of left femur, initial encounter for open fracture type I or II"
S72062C,10,"Displaced articular fracture of head of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72062D,10,"Displaced articular fracture of head of left femur, subsequent encounter for closed fracture with routine healing"
S72062E,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with routine healing"
S72062F,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72062G,10,"Displaced articular fracture of head of left femur, subsequent encounter for closed fracture with delayed healing"
S72062H,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with delayed healing"
S72062J,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72062K,10,"Displaced articular fracture of head of left femur, subsequent encounter for closed fracture with nonunion"
S72062M,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with nonunion"
S72062N,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72062P,10,"Displaced articular fracture of head of left femur, subsequent encounter for closed fracture with malunion"
S72062Q,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with malunion"
S72062R,10,"Displaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72062S,10,"Displaced articular fracture of head of left femur, sequela"
S72063,10,Displaced articular fracture of head of unspecified femur
S72063A,10,"Displaced articular fracture of head of unspecified femur, initial encounter for closed fracture"
S72063B,10,"Displaced articular fracture of head of unspecified femur, initial encounter for open fracture type I or II"
S72063C,10,"Displaced articular fracture of head of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72063D,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for closed fracture with routine healing"
S72063E,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with routine healing"
S72063F,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72063G,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for closed fracture with delayed healing"
S72063H,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with delayed healing"
S72063J,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72063K,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for closed fracture with nonunion"
S72063M,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with nonunion"
S72063N,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72063P,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for closed fracture with malunion"
S72063Q,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type I or II with malunion"
S72063R,10,"Displaced articular fracture of head of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72063S,10,"Displaced articular fracture of head of unspecified femur, sequela"
S72064,10,Nondisplaced articular fracture of head of right femur
S72064A,10,"Nondisplaced articular fracture of head of right femur, initial encounter for closed fracture"
S72064B,10,"Nondisplaced articular fracture of head of right femur, initial encounter for open fracture type I or II"
S72064C,10,"Nondisplaced articular fracture of head of right femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72064D,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for closed fracture with routine healing"
S72064E,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with routine healing"
S72064F,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72064G,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for closed fracture with delayed healing"
S72064H,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with delayed healing"
S72064J,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72064K,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for closed fracture with nonunion"
S72064M,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with nonunion"
S72064N,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72064P,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for closed fracture with malunion"
S72064Q,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type I or II with malunion"
S72064R,10,"Nondisplaced articular fracture of head of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with malunion"
S72064S,10,"Nondisplaced articular fracture of head of right femur, sequela"
S72065,10,Nondisplaced articular fracture of head of left femur
S72065A,10,"Nondisplaced articular fracture of head of left femur, initial encounter for closed fracture"
S72065B,10,"Nondisplaced articular fracture of head of left femur, initial encounter for open fracture type I or II"
S72065C,10,"Nondisplaced articular fracture of head of left femur, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S72065D,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for closed fracture with routine healing"
S72065E,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with routine healing"
S72065F,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing"
S72065G,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for closed fracture with delayed healing"
S72065H,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with delayed healing"
S72065J,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with delayed healing"
S72065K,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for closed fracture with nonunion"
S72065M,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with nonunion"
S72065N,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S72065P,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for closed fracture with malunion"
S72065Q,10,"Nondisplaced articular fracture of head of left femur, subsequent encounter for open fracture type I or II with malunion"
